averaged_value
0.04414629823005073
0.09525307394545443
0.06162087038259094
0.0839284019318798
0.2214707547886979
0.34721496813174213
0.34269008324415684
0.25342306160445427
0.13767187760166655
0.045950410937799314
0.14696660268161502
0.11671252356502342
0.29139576358727426
0.34034601039623924
0.444712772379967
0.5158845032908058
0.4324348862410212
0.18949548875667707
0.07713007799244356
0.10627732651060673
0.20727377279783518
0.31609204974533367
0.5826753875928219
0.5810289255945845
0.6475669266121045
0.47349007545150396
0.23945267207988308
0.06657780803054161
0.16871402228979937
0.2847678254722529
0.3721272828480104
0.5969137641025404
0.4175839654102999
0.49703033746483927
0.36712639953235815
0.3889669526820815
0.10851431694583244
0.200592764723088
0.30373423014538836
0.45249068638555734
0.7164786658592054
0.6465486992244605
0.7160634270261574
0.7471420483986855
0.35081143625022837
0.18201047209727853
0.1901307206435479
0.3600983624148106
0.47106949463021464
0.7878053726542429
0.7423063906104218
0.7394700361897468
0.6916479117701406
0.2393264870363266
0.20883301999020457
0.3222863044273043
0.5556064612607292
0.6713945120239344
0.6849644488960556
0.5731755377380475
0.36907920362512553
0.427548338764583
0.27474212717234925
0.34469166647720567
0.45457831686679995
0.6933223802116081
0.7165475191493705
0.7532985486676386
0.7982545755476265
0.643641116280294
0.688981468648602
0.46668054617882715
0.2504065151237624
0.40477132313447994
0.37481299147057145
0.4320096929280589
0.48317106511576136
0.6299724928873023
0.6200908625978966
0.5396203271593791
0.4966404685234174
0.17853901832193061
0.23993318489809545
0.1589354961186558
0.3796632633222556
0.2956290862067573
0.36024100943827164
0.3349254469223314
0.47567658543861296
0.4913060192592746
