x,y,averaged_value
2232,1046,5.0
826,1277,8.16326530612244
2077,1654,70.17543859649122
2001,430,28.735632183908038
302,661,97.8021978021978
3613,934,56.14035087719298
2362,77,93.87755102040816
3330,903,44.89795918367347
2001,1870,66.66666666666666
826,317,31.63265306122449
1233,430,2.29885057471264
1594,317,90.81632653061223
1794,663,55.10204081632652
2362,317,94.89795918367348
3153,1390,56.32183908045977
3000,1766,14.000000000000002
442,1757,92.85714285714286
2606,421,2.19780219780219
642,903,62.244897959183675
1210,1037,94.89795918367348
58,1517,96.93877551020408
2385,670,21.83908045977011
826,77,93.87755102040816
1154,1100,83.83838383838383
3153,1630,93.10344827586208
3330,663,70.40816326530613
1848,1286,0.0
442,317,91.83673469387756
58,1757,96.93877551020408
3514,1277,98.97959183673468
2178,1143,17.3469387755102
2362,557,96.93877551020408
1538,620,5.05050505050505
465,1150,8.04597701149425
81,1870,98.85057471264368
1026,183,71.42857142857143
3130,317,91.83673469387756
3758,661,95.60439560439559
2001,910,98.85057471264368
58,1997,92.85714285714286
81,190,56.32183908045977
2232,86,63.0
3714,2103,52.04081632653062
3130,557,93.87755102040816
2222,661,32.967032967032964
1594,557,90.81632653061223
1233,910,58.620689655172406
1617,190,65.51724137931035
1080,1046,28.000000000000004
1978,1997,100.0
642,423,87.75510204081633
849,2110,79.3103448275862
2746,1037,87.75510204081633
2222,901,9.89010989010989
1233,1630,33.33333333333333
3458,140,3.03030303030303
1210,317,97.9591836734694
2562,423,31.63265306122449
3537,190,59.77011494252874
3130,77,94.89795918367348
58,1037,91.83673469387756
465,1630,77.01149425287356
1922,860,16.16161616161616
3130,1997,96.93877551020408
1617,670,63.2183908045977
3724,1250,12.5
1464,2006,79.0
2362,1757,89.79591836734694
1154,380,3.03030303030303
268,1730,65.625
258,663,94.89795918367348
3514,77,94.89795918367348
849,1390,52.87356321839081
2769,1390,22.988505747126432
652,290,15.625
1978,1037,93.87755102040816
192,2057,97.97979797979798
465,2110,89.65517241379311
1594,1757,95.91836734693877
1410,183,46.93877551020408
2306,1820,91.91919191919192
1848,1766,4.0
3340,50,15.625
1978,1757,94.89795918367348
3340,770,16.66666666666666
1728,617,73.73737373737373
258,2103,32.65306122448979
1070,1621,28.57142857142857
2001,2110,74.71264367816092
2746,1757,90.81632653061223
2,380,0.0
2769,190,65.51724137931035
1210,1517,93.87755102040816
3330,1623,6.122448979591829
1036,770,31.25
2616,1766,50.0
1728,1097,4.04040404040404
2362,797,91.83673469387756
849,910,67.81609195402298
2178,423,41.836734693877546
2606,1861,62.637362637362635
1922,1580,55.55555555555556
442,557,88.77551020408163
1420,1490,12.5
3153,910,22.988505747126432
442,1997,89.79591836734694
652,1250,25.0
3330,1143,61.224489795918366
2746,557,89.79591836734694
2,620,1.01010101010101
1454,1621,8.79120879120879
3537,670,79.3103448275862
3724,50,28.125
1594,1277,94.89795918367348
696,326,75.0
1617,2110,97.70114942528735
1070,1141,92.30769230769232
1804,1010,91.66666666666666
2362,1997,97.9591836734694
826,797,92.85714285714286
2946,183,68.36734693877551
770,380,8.08080808080808
3340,290,77.08333333333334
2385,1390,100.0
1594,797,96.93877551020408
1794,183,52.04081632653062
849,430,59.77011494252874
3514,1997,94.89795918367348
1848,2006,82.0
770,1340,15.151515151515149
