x,y,averaged_value
273,1782,100.0
460,1032,92.92929292929291
1358,1632,93.33333333333333
692,1293,31.0
3113,1802,12.5
1576,720,85.0
408,1146,2.04081632653061
3276,1338,99.0
1935,2100,17.0
844,1032,93.93939393939394
2193,342,74.74747474747475
3741,988,3.44827586206896
1577,2042,8.33333333333333
2032,1385,85.18518518518519
3269,1342,28.40909090909091
2375,513,29.59183673469387
76,312,93.93939393939394
237,138,0.0
1041,1062,98.98989898989899
3671,1502,2.0
1751,302,2.0
156,1612,44.303797468354425
2076,1372,20.25316455696202
425,1562,15.625
781,1001,73.0
2328,1146,95.91836734693877
657,1542,96.96969696969695
425,362,19.79166666666666
1228,552,95.95959595959596
2416,665,62.96296296296296
3471,420,17.0
599,1982,2.0
3496,1200,54.0
3357,1228,59.77011494252874
1228,1992,90.90909090909092
1176,1866,41.836734693877546
41,1322,47.91666666666667
112,1145,14.814814814814811
1844,573,10.0
2193,582,36.36363636363636
1228,1512,95.95959595959596
2759,993,67.3469387755102
3469,761,80.0
3653,1102,0.0
3287,62,2.0
3741,1228,1.14942528735632
974,1872,87.77777777777777
1576,960,99.0
1308,1132,58.22784810126582
112,665,0.0
3693,1578,3.1914893617021196
1944,1146,86.73469387755102
1809,1782,96.96969696969695
3113,362,57.291666666666664
682,770,14.73684210526315
460,1512,87.87878787878788
2123,1516,45.0
809,2042,22.91666666666666
880,1145,39.50617283950617
3741,748,13.79310344827586
3496,960,100.0
983,1502,80.0
1549,1721,13.0
455,1713,29.59183673469387
3148,1272,6.06060606060606
581,862,4.54545454545454
1450,1490,31.57894736842105
2577,1542,92.92929292929291
2925,858,82.97872340425532
1577,1082,14.583333333333329
2344,1440,1.0
2759,1953,30.61224489795918
587,1276,57.99999999999999
2328,906,1.0204081632653
1821,28,0.0
1041,1782,22.22222222222222
2460,1852,75.9493670886076
1176,1626,13.26530612244898
1648,425,40.74074074074074
3148,552,93.93939393939394
3754,1730,50.526315789473685
3087,2100,67.0
809,602,87.5
2699,1655,36.55913978494624
2071,1024,2.02020202020202
924,1852,50.63291139240506
3357,28,3.44827586206896
273,102,7.07070707070707
1228,1032,86.86868686868688
13,1961,8.0
581,1822,69.31818181818183
2759,1473,35.71428571428571
809,362,83.33333333333334
3276,378,99.0
203,316,1.0
2577,1302,97.97979797979798
3184,425,58.0246913580247
1450,1970,69.47368421052632
1773,2058,0.0
2076,172,81.0126582278481
3096,1866,75.51020408163265
3085,761,17.0
1751,1982,2.0
41,2042,70.83333333333334
3148,1992,7.07070707070707
1163,1655,64.51612903225806
3184,2105,62.96296296296296
1053,1228,90.80459770114943
1960,240,20.0
3527,993,25.510204081632647
1066,770,43.1578947368421
1551,900,51.0
397,281,100.0
1356,2058,1.0
425,842,86.45833333333334
2315,1415,3.2258064516128995
76,1272,97.97979797979798
535,1264,98.98989898989899
2344,240,33.0
2885,142,34.090909090909086
983,1742,19.0
2759,33,12.244897959183671
2076,892,49.36708860759494
112,425,6.1728395061728305
2577,582,96.96969696969695
399,180,0.0
1931,695,18.27956989247312
2345,122,78.125
237,618,1.0638297872340399
1549,521,87.0
3112,1200,36.0
3148,1512,10.1010101010101
1821,1468,62.06896551724138
2986,1010,77.89473684210526
2124,1818,99.0
1577,1322,17.70833333333333
203,796,9.0
3568,665,11.11111111111111
1751,1742,77.0
3345,822,95.95959595959596
1607,1713,34.69387755102041
15,180,0.0
1193,362,93.75
1576,1680,28.999999999999996
1303,544,2.02020202020202
11,455,3.2258064516128995
2032,665,51.85185185185185
2460,1132,34.17721518987341
1349,1822,18.18181818181818
657,1062,97.97979797979798
1773,138,2.1276595744680797
1961,1322,7.29166666666666
1549,1241,12.0
588,618,1.0
2205,1948,1.14942528735632
298,290,17.89473684210526
3532,72,96.96969696969695
880,1865,38.271604938271594
2759,273,11.22448979591836
2703,1380,100.0
24,426,5.10204081632653
2728,1920,25.0
1547,1655,30.107526881720432
1835,12,22.66666666666666
2712,426,47.95918367346938
1809,1302,94.94949494949496
1648,1865,61.72839506172839
2124,1245,100.0
3772,828,98.0
919,1024,1.01010101010101
3357,508,5.7471264367816
2602,1250,30.526315789473678
971,1516,97.0
1367,1502,70.0
3496,720,24.0
2701,1241,2.0
197,1582,55.68181818181818
395,1895,50.53763440860215
24,1386,9.18367346938775
2589,1708,4.59770114942528
2157,2058,74.46808510638297
3113,1082,90.625
299,12,18.66666666666666
3184,1385,55.55555555555556
1192,960,31.0
3612,652,79.74683544303798
1223,1233,1.0204081632653
425,1802,82.29166666666666
783,420,14.000000000000002
2508,2058,1.0
535,544,1.01010101010101
298,770,12.63157894736842
2032,1145,66.66666666666666
2701,761,25.0
3729,1782,49.494949494949495
3480,1626,67.3469387755102
2973,1708,71.26436781609196
1835,1932,62.66666666666667
581,142,15.909090909090908
1228,1752,100.0
3659,1756,53.0
2800,1385,72.8395061728395
809,1082,11.45833333333333
2157,1098,80.85106382978722
2620,2028,98.0
1751,1502,98.0
395,2135,15.05376344086021
535,1984,2.02020202020202
3228,1852,39.24050632911392
3276,285,0.0
588,1098,1.0
781,1481,12.0
839,993,14.28571428571428
41,1802,100.0
1167,660,17.0
3357,748,4.59770114942528
496,1625,25.92592592592592
1041,582,6.06060606060606
2218,1490,47.36842105263157
3148,312,92.92929292929291
3496,1920,75.0
2345,1082,11.45833333333333
3096,1386,96.93877551020408
112,1865,59.25925925925925
1451,1932,80.0
669,1948,0.0
1931,1655,20.43010752688172
3480,906,3.0612244897959098
1961,1082,6.25
566,1069,15.58441558441558
1005,2058,18.08510638297872
3568,905,54.32098765432099
2728,0,95.0
919,1264,98.98989898989899
1933,1721,0.0
971,556,6.0
1223,33,3.0612244897959098
2986,530,62.10526315789474
3638,1789,22.077922077922068
2703,660,50.0
285,748,6.89655172413793
2219,1212,86.66666666666667
1648,2105,72.8395061728395
2620,348,52.0
2510,1872,30.0
408,186,14.28571428571428
2315,695,21.50537634408602
2344,1920,1.0
204,1965,100.0
1264,185,6.1728395061728305
588,2058,1.0
439,1872,98.85057471264368
2701,41,88.0
2486,2029,59.74025974025974
3083,1175,25.80645161290322
2603,1452,81.33333333333333
1944,1626,95.91836734693877
2743,1152,62.06896551724138
924,892,77.21518987341773
1053,1708,4.59770114942528
2800,185,6.1728395061728305
1303,64,1.01010101010101
1773,1818,68.08510638297872
682,1250,63.1578947368421
3497,842,11.45833333333333
965,1342,25.0
3471,900,17.0
2102,1789,74.02597402597402
455,33,1.0204081632653
1576,1920,100.0
460,1992,91.91919191919192
2460,172,75.9493670886076
1193,122,96.875
1740,1818,99.0
1355,1996,33.0
2800,905,60.49382716049383
2236,588,51.0
1437,1708,33.33333333333333
1576,0,2.0
1718,109,20.77922077922078
599,782,3.0
2602,530,76.84210526315789
2743,1872,35.63218390804598
2219,1932,53.333333333333336
1165,1481,14.000000000000002
809,1562,7.29166666666666
1560,1386,70.40816326530613
204,765,0.0
1612,1992,90.90909090909092
3527,1953,30.61224489795918
1389,1818,37.234042553191486
1163,1895,56.98924731182796
3662,672,5.55555555555555
2205,1228,74.71264367816092
2486,589,68.83116883116884
3223,544,98.98989898989899
2885,382,6.8181818181818095
1207,672,97.70114942528735
1933,281,13.0
1228,72,97.97979797979798
3497,1082,10.41666666666666
2891,556,72.0
424,240,0.0
1718,1549,76.62337662337663
156,412,94.93670886075948
1560,186,2.04081632653061
2973,1948,2.29885057471264
2319,2100,82.0
1607,513,24.489795918367342
2986,1250,68.42105263157895
1852,348,52.0
1549,1481,11.0
1067,1692,21.33333333333333
2076,1132,24.0506329113924
76,1512,100.0
3083,1415,69.89247311827957
237,1338,77.6595744680851
1591,192,97.70114942528735
3647,252,65.21739130434783
792,1626,9.18367346938775
151,1744,1.01010101010101
2205,1708,3.44827586206896
2870,109,53.246753246753244
2603,972,84.0
3112,480,47.0
41,362,98.95833333333334
1343,1932,64.13043478260869
15,1860,18.0
197,862,17.04545454545454
3143,753,42.85714285714285
13,1241,100.0
2218,1730,80.0
1176,426,5.10204081632653
3254,109,25.97402597402597
2315,215,68.81720430107528
1053,28,3.44827586206896
2359,1872,81.60919540229885
1739,316,5.0
1835,492,60.0
2925,1818,86.17021276595744
1577,1802,9.375
2519,62,2.0
808,1680,2.0
151,1264,3.03030303030303
3480,426,7.14285714285714
1852,108,1.0
2102,589,40.25974025974026
3263,1932,78.26086956521739
669,508,4.59770114942528
2460,2092,35.44303797468354
197,382,19.31818181818181
3729,582,5.05050505050505
2218,50,16.84210526315789
1165,1961,12.0
809,1802,9.375
2319,660,18.0
2961,1062,98.98989898989899
11,1175,2.1505376344086
3647,492,19.565217391304348
808,240,2.0
2508,858,100.0
24,1866,2.04081632653061
2589,748,74.71264367816092
2870,2029,83.11688311688312
3607,1504,2.02020202020202
587,556,15.0
683,492,25.33333333333333
2359,672,52.87356321839081
2157,378,13.82978723404255
1193,2042,7.29166666666666
924,172,87.34177215189874
2193,102,7.07070707070707
1343,1692,27.173913043478258
823,1392,59.77011494252874
2236,1068,100.0
3085,1721,67.0
1991,1713,77.55102040816327
3754,1970,55.78947368421052
588,765,100.0
3496,1440,35.0
2102,829,71.42857142857143
959,972,23.91304347826087
3380,1773,68.0
669,1708,16.0919540229885
983,1022,84.0
11,1655,1.0752688172043
1425,1302,98.98989898989899
2603,1212,84.0
2345,1802,5.20833333333333
3471,1860,53.0
2455,784,100.0
1343,12,52.17391304347826
2743,432,94.2528735632184
566,829,29.87012987012987
1356,1578,99.0
3096,426,61.224489795918366
2344,480,59.0
1053,988,27.58620689655172
1991,753,34.69387755102041
581,1102,4.54545454545454
1076,1533,73.0
215,302,1.0
1739,556,26.0
3469,1961,50.0
1450,770,34.73684210526316
2925,2058,51.06382978723404
2345,602,1.04166666666666
2111,1212,19.565217391304348
3388,1068,100.0
1718,349,6.49350649350649
1067,1452,86.66666666666667
3480,1386,58.16326530612245
2728,240,94.0
285,268,5.7471264367816
3729,822,37.37373737373737
2729,602,5.20833333333333
2892,1818,99.0
151,1024,1.01010101010101
1167,1140,50.0
1308,1612,26.58227848101265
1223,753,20.40816326530612
2879,732,98.91304347826086
3467,215,0.0
3254,349,16.88311688311688
397,41,100.0
2602,1490,69.47368421052632
965,1582,11.36363636363636
2228,333,18.0
792,2106,1.0204081632653
2743,672,59.77011494252874
1577,602,5.20833333333333
1367,62,2.0
237,1818,37.234042553191486
2076,1612,22.78481012658227
3732,1792,38.46153846153846
823,672,88.50574712643679
3647,1932,98.91304347826086
40,480,0.0
2973,988,74.71264367816092
839,1233,46.93877551020408
566,589,28.57142857142857
2124,1338,99.0
657,1782,17.17171717171717
13,1721,100.0
3371,972,6.66666666666666
1577,842,7.29166666666666
2964,112,27.69230769230769
408,2106,3.0612244897959098
151,304,2.02020202020202
3471,1140,19.0
1727,1692,96.73913043478261
2996,573,76.0
950,109,5.19480519480519
779,1895,15.05376344086021
3348,2032,80.0
1193,1802,96.875
1975,192,86.20689655172413
2076,652,26.58227848101265
3345,1782,98.98989898989899
839,513,12.244897959183671
1821,1948,5.7471264367816
2111,1452,28.26086956521739
972,1818,100.0
2903,1502,63.0
1773,618,19.14893617021276
1044,832,43.07692307692308
3275,1996,100.0
2486,829,71.42857142857143
15,1140,0.0
2117,142,12.5
2495,732,96.73913043478261
1451,252,88.0
24,1146,4.08163265306122
1844,1773,72.0
1975,672,87.35632183908046
41,122,100.0
1176,2106,5.10204081632653
1742,2112,14.444444444444441
700,108,0.0
959,12,58.69565217391305
2196,1552,55.38461538461539
1692,1852,5.0632911392405
2218,770,48.421052631578945
2589,268,42.5287356321839
2577,1782,10.1010101010101
3671,542,2.0
950,349,12.98701298701298
3469,41,50.0
2196,832,81.53846153846153
2508,45,87.0
1193,1562,6.25
3607,64,1.01010101010101
1727,252,95.65217391304348
71,753,1.0204081632653
424,1680,98.0
3764,1293,24.0
2603,1932,88.0
621,1098,27.659574468085108
2580,1792,52.307692307692314
3471,180,13.0
823,2112,90.80459770114943
1343,1452,86.95652173913044
3741,1708,14.94252873563218
1931,2135,17.20430107526881
3732,352,23.07692307692307
2870,349,61.038961038961034
1944,1386,95.91836734693877
540,1612,58.22784810126582
55,912,98.85057471264368
809,842,5.20833333333333
397,1721,21.0
2620,1548,100.0
1223,513,12.244897959183671
1733,382,21.59090909090909
1960,960,43.0
204,1578,1.0
3741,28,1.14942528735632
15,660,0.0
3660,1725,100.0
2507,556,80.0
2219,492,72.0
3480,1146,67.3469387755102
924,2092,36.708860759493675
3467,695,32.25806451612903
182,1069,9.09090909090909
823,1632,90.80459770114943
660,2032,0.0
1005,1098,69.14893617021278
308,333,6.0
13,41,100.0
3113,122,2.08333333333333
1834,50,12.63157894736842
3357,1708,100.0
1334,1069,79.22077922077922
660,1312,27.69230769230769
3755,12,50.66666666666667
1560,1146,47.95918367346938
3112,240,78.0
1935,1620,100.0
1607,1233,41.836734693877546
1303,1504,98.98989898989899
660,1552,24.61538461538461
1356,618,1.0
924,1132,26.58227848101265
2236,1308,100.0
2612,333,26.0
2157,858,56.38297872340425
2135,62,2.0
2602,770,62.10526315789474
974,672,17.77777777777777
3612,1372,13.924050632911388
1044,1072,86.15384615384616
3276,765,84.0
2603,1692,81.33333333333333
1576,480,100.0
3638,589,9.09090909090909
2973,1468,72.41379310344827
455,273,21.42857142857142
399,420,0.0
2123,1996,100.0
2701,1961,2.0
2102,1549,19.48051948051948
2612,1533,64.0
424,1440,40.0
2712,2106,4.08163265306122
3732,1552,10.76923076923077
3480,2106,4.08163265306122
950,1069,74.02597402597402
1207,1392,90.80459770114943
1041,1302,10.1010101010101
2218,530,24.210526315789473
2236,1548,53.0
3527,753,17.3469387755102
2196,352,36.92307692307692
3269,2062,69.31818181818183
299,252,9.33333333333333
215,1982,7.000000000000001
781,281,100.0
3309,2058,17.02127659574468
1692,412,56.9620253164557
2508,1098,99.0
1844,1053,93.0
2205,268,6.89655172413793
566,109,15.58441558441558
3729,342,85.85858585858585
203,76,1.0
1576,240,1.0
1551,1620,51.0
1812,832,46.15384615384615
55,192,91.95402298850576
1742,1872,74.44444444444444
1053,508,2.29885057471264
3732,1072,18.46153846153846
3096,186,4.08163265306122
2620,1308,99.0
2486,1069,93.5064935064935
1960,720,73.0
2844,1372,16.455696202531637
657,1302,60.60606060606061
1066,530,8.42105263157894
1349,862,39.77272727272727
1165,1001,48.0
839,1473,65.3061224489796
660,1792,100.0
2987,1212,80.0
1935,180,17.0
3660,285,100.0
2892,1098,100.0
1192,1920,1.0
2157,1338,81.91489361702128
1460,1293,85.0
566,1789,96.1038961038961
285,988,9.19540229885057
3729,1542,20.2020202020202
2964,1552,64.61538461538461
1044,592,29.230769230769234
3612,2092,18.9873417721519
1607,993,32.65306122448979
2328,1866,43.87755102040816
2486,1549,15.58441558441558
1450,1010,52.63157894736842
1933,1001,20.0
1975,432,49.42528735632184
1835,1452,88.0
2193,1542,63.63636363636363
588,1578,0.0
2743,192,87.35632183908046
1468,1068,100.0
1176,186,3.0612244897959098
1739,1996,1.0
276,2032,0.0
3660,765,100.0
1551,2100,34.0
3309,618,20.2127659574468
2126,1872,77.77777777777779
1334,589,25.97402597402597
2577,1062,98.98989898989899
71,513,1.0204081632653
3380,2013,66.0
660,832,23.07692307692307
1960,1680,9.0
2218,290,14.73684210526315
3357,1948,75.86206896551724
3269,382,68.18181818181817
1044,352,36.92307692307692
2102,2029,76.62337662337663
299,1932,86.66666666666667
3732,2032,29.230769230769234
439,192,93.10344827586208
1933,41,92.0
792,1386,36.734693877551024
3741,1468,18.39080459770115
1041,2022,5.05050505050505
3693,618,6.382978723404251
71,1953,27.55102040816326
1192,720,40.0
2196,592,81.53846153846153
3254,1789,19.48051948051948
540,1852,22.78481012658227
3754,290,8.42105263157894
24,906,3.0612244897959098
971,1756,62.0
588,45,64.0
3348,112,36.92307692307692
399,1380,51.0
700,588,0.0
1334,829,29.87012987012987
1437,1948,10.34482758620689
692,573,11.0
2964,1072,92.30769230769232
972,858,1.0
3755,1452,17.333333333333332
2577,2022,10.1010101010101
2345,2042,94.79166666666666
2328,1626,4.08163265306122
781,521,56.00000000000001
3254,2029,74.02597402597402
2580,592,89.23076923076924
1773,378,12.76595744680851
2205,28,5.7471264367816
587,796,20.0
424,1200,40.0
839,753,19.38775510204081
215,782,1.0
1591,912,48.275862068965516
1349,2062,17.04545454545454
1460,1053,23.0
3254,829,55.84415584415584
3732,112,6.15384615384615
425,1322,52.083333333333336
1975,1392,21.83908045977011
2892,45,100.0
3471,660,9.0
3741,1948,0.0
781,1961,64.0
182,589,9.09090909090909
1961,362,59.375
2961,1302,75.75757575757575
2196,1072,75.38461538461539
2602,290,40.0
2712,906,98.97959183673468
599,1262,24.0
3612,1612,58.22784810126582
3480,186,2.04081632653061
1460,573,19.0
2925,1578,70.2127659574468
2507,796,74.0
3348,1552,40.0
1334,349,11.68831168831168
2375,33,7.14285714285714
299,732,13.33333333333333
809,122,67.70833333333334
1733,1582,40.909090909090914
3660,2058,100.0
13,281,100.0
808,480,13.0
792,666,5.10204081632653
298,1250,48.421052631578945
3471,2100,33.0
1334,1309,15.58441558441558
2236,2028,99.0
2124,1485,100.0
1961,602,87.5
1547,1895,4.3010752688172
3732,1312,3.07692307692307
657,582,21.21212121212121
2519,1982,90.0
1591,1632,71.26436781609196
455,1473,29.59183673469387
285,1948,2.29885057471264
2603,12,28.000000000000004
3309,1818,60.63829787234043
1591,1152,73.5632183908046
950,1549,77.92207792207793
3228,2092,34.17721518987341
1844,2013,4.0
2964,592,46.15384615384615
40,0,1.0
3497,362,66.66666666666666
682,1010,17.89473684210526
2315,1895,22.58064516129032
1428,1072,36.92307692307692
2123,76,9.0
2892,618,100.0
2486,349,83.11688311688312
2205,1468,8.04597701149425
